Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-86.667;-66.210	#	#	#	#	0.275;7.847	0.158;0.304	#	#	5.273;11.938	#	0.339;0.919	#	#	#	#	#	#	#	0.019;0.122	#	#	000001	0.124	0.659	1	78.19	9897	4473	0.27		27	41
#	#	#	#	-0.357;0.229	#	0.158;0.304	#	#	5.273;11.938	#	0.339;0.919	#	0.051;0.119	#	-0.230;0.311	#	#	#	#	#	-0.482;1.122	000001	1.000	1.000	1	59.66	9662	4473	0.32		13	13
-86.132;-65.163	#	-0.009;0.224	#	#	#	#	#	#	#	0.152;0.497	#	-0.004;0.280	#	#	-0.306;0.793	0.267;0.685	#	#	#	0.059;0.128	#	011000	0.000	0.333	1	197.28	4476	4476	0.32		0	0
#	0.107;0.174	#	#	#	#	#	#	0.113;0.500	2.291;6.734	#	0.451;0.735	0.411;0.861	#	0.003;0.020	#	#	#	#	#	#	0.167;0.688	001010	1.000	1.000	1	66.02	9670	4481	0.32		13	13
-90.382;-41.700	#	#	0.072;0.156	#	#	-0.000;0.240	-0.082;0.112	#	#	#	#	#	0.077;0.152	#	#	#	#	0.647;0.891	#	1.324;2.833	0.109;0.845	000010	1.000	1.000	1	46.14	9674	4485	0.36		13	13
#	#	#	0.042;0.139	#	5.038;9.725	-0.140;0.196	#	0.436;0.765	#	#	#	#	#	0.004;0.016	#	-0.353;0.836	-0.386;0.261	#	#	0.537;1.251	#	001110	1.000	1.000	1	103.81	9675	4486	0.36		26	26
-79.384;-48.145	-0.026;0.110	-0.028;0.131	-0.052;0.143	0.314;1.125	#	0.087;0.423	-0.023;0.207	0.311;0.653	#	-0.112;0.382	0.378;0.481	#	-0.015;0.066	#	#	#	#	#	0.072;0.098	-0.476;1.088	#	100000	1.000	1.000	1	44.20	9677	4488	0.59		13	13
#	#	#	#	#	#	#	#	#	#	#	#	-0.004;0.280	0.033;0.118	#	-0.306;0.753	0.685;1.022	-0.006;1.923	#	#	-0.275;1.426	0.904;1.864	011000	1.000	1.000	2	17.10	9678	4489	0.32		13	13
-87.822;-59.151	#	0.020;0.248	0.042;0.139	-0.326;0.556	5.038;9.725	-0.140;0.196	#	0.355;0.765	#	#	0.342;0.546	#	#	0.007;0.012	#	-0.353;0.836	-0.386;0.261	#	0.058;0.106	0.537;1.251	-0.538;0.640	001110	1.000	1.000	1	84.97	9691	4502	0.64		39	39
#	0.030;0.084	#	#	#	1.039;6.975	0.020;0.298	#	0.136;0.671	-0.391;9.755	0.011;0.850	#	-0.050;0.300	#	#	#	#	-0.337;1.785	#	#	2.143;3.707	#	001000	1.000	1.000	1	44.33	9701	4512	0.41		14	14
#	#	#	#	#	-2.825;10.642	#	#	#	#	#	0.381;0.733	-0.004;0.280	0.033;0.118	#	#	#	#	#	#	0.128;1.034	0.859;1.038	011000	1.000	1.000	1	44.52	9720	4531	0.27		40	40
-93.045;-92.676	#	0.047;0.280	#	-0.484;0.854	#	#	0.071;0.251	#	5.195;10.594	#	#	#	0.006;0.098	0.003;0.016	#	#	-0.006;1.939	0.188;0.771	0.061;0.121	0.329;2.030	-0.290;0.742	011000	0.000	0.000	1	23.76	4532	4532	0.55		0	14
#	#	#	#	0.342;1.172	0.334;6.944	#	-0.026;0.101	-0.163;0.247	#	#	#	#	#	#	0.130;1.056	-0.286;0.551	#	#	#	#	0.034;0.644	100001	0.046	0.541	1	51.97	9972	4538	0.32		166	307
-97.928;-76.334	0.026;0.114	#	#	#	#	0.005;0.135	-0.041;0.043	#	#	#	#	#	0.013;0.081	0.002;0.016	0.246;0.728	#	-0.100;1.756	0.433;0.692	#	0.688;2.362	-0.112;0.983	001100	0.000	0.250	1	177.50	4541	4541	0.50		0	0
-83.914;-64.083	-0.020;0.193	0.024;0.186	#	-0.240;0.767	5.261;18.191	#	#	#	0.055;5.362	#	0.342;0.593	-0.164;0.252	#	#	#	#	#	0.578;0.861	0.049;0.106	#	#	001110	0.068	0.584	1	82.84	9959	4546	0.45		97	166
#	0.050;0.117	#	0.017;0.124	#	-1.105;2.501	0.193;0.387	#	#	#	#	0.425;0.742	#	0.038;0.098	#	0.221;1.533	#	2.607;3.805	0.053;0.637	#	#	#	000001	1.000	1.000	2	65.85	9738	4549	0.41		14	14
#	#	0.017;0.112	0.017;0.124	#	-1.105;2.501	0.193;0.387	#	#	#	#	0.425;0.742	#	0.038;0.098	#	#	#	2.607;3.805	0.053;0.637	#	#	#	000001	0.132	0.667	1	42.25	9823	4549	0.36		28	42
#	#	0.046;0.189	0.042;0.139	#	#	#	#	#	#	-0.200;0.721	#	-0.164;0.053	#	0.002;0.016	#	#	-0.386;0.949	#	#	#	-0.259;0.626	001110	0.252	0.759	1	99.63	9948	4559	0.32		85	112
#	#	#	0.080;0.177	-0.573;0.573	-0.384;8.390	0.316;0.503	0.009;0.220	#	2.973;7.377	-0.011;0.408	#	0.424;0.662	-0.012;0.116	0.007;0.013	#	#	-0.733;1.184	0.344;0.692	#	0.040;1.988	#	001000	1.000	1.000	2	49.35	9877	4560	0.59		28	28
#	#	#	0.067;0.190	#	#	#	#	0.138;0.458	-0.400;7.293	#	0.446;0.588	0.365;0.662	#	#	0.397;1.362	#	#	#	#	#	-0.643;0.704	001000	1.000	1.000	1	49.35	9877	4560	0.32		28	28
-75.436;-56.607	0.002;0.136	-0.023;0.196	0.066;0.136	#	#	#	0.023;0.165	#	#	#	#	#	#	#	0.073;1.385	#	#	0.053;0.745	0.091;0.117	0.243;1.203	-0.188;0.617	000001	0.044	0.536	1	100.60	9992	4564	0.45		288	537
-108.519;-89.262	#	0.018;0.136	#	-0.190;0.569	#	#	#	-0.062;0.451	#	#	0.106;0.371	#	#	#	0.383;1.730	-0.198;0.639	-0.724;1.330	#	#	0.125;1.826	#	000100	1.000	1.000	1	24.90	9761	4572	0.41		14	14
#	0.027;0.105	0.002;0.087	0.005;0.146	1.072;1.918	-0.340;5.669	#	0.025;0.170	#	0.072;5.750	-0.235;0.333	#	#	-0.033;0.081	#	0.324;0.829	-0.417;0.823	#	0.005;0.485	0.078;0.130	-0.212;1.469	#	100000	0.051	0.552	1	77.65	9990	4573	0.64		69	125
-75.436;-56.607	#	#	#	#	0.308;5.476	-0.095;0.381	#	#	#	#	0.556;0.919	0.281;0.423	#	#	0.073;0.999	#	#	#	0.062;0.113	#	#	000001	0.297	0.785	1	130.21	9963	4574	0.32		153	195
#	-0.007;0.114	-0.233;0.157	-0.032;0.142	0.742;1.324	0.958;5.525	0.197;0.520	#	-0.163;0.432	#	-0.122;0.185	#	#	-0.010;0.071	#	#	#	1.080;2.686	#	#	#	#	100001	0.058	0.565	1	79.23	9878	4583	0.45		108	191
#	#	#	#	#	#	#	#	0.113;0.603	#	#	0.405;0.618	#	0.094;0.134	#	-0.082;1.037	#	#	0.153;0.529	#	0.399;1.387	0.932;1.417	001010	1.000	1.000	1	55.28	9822	4586	0.32		28	28
-83.914;-64.083	#	0.105;0.253	0.042;0.139	-0.361;0.767	7.259;15.191	-0.117;0.196	-0.055;0.198	#	#	#	0.342;0.593	#	#	#	#	#	#	0.331;0.949	0.058;0.106	#	#	001110	0.090	0.617	2	72.18	9981	4598	0.45		113	183
#	#	#	#	-0.564;0.564	#	-0.011;0.188	#	#	#	#	0.343;0.480	#	0.072;0.128	#	#	1.253;2.207	-0.438;0.521	0.349;0.707	#	#	#	000110	1.000	1.000	1	36.15	9790	4601	0.32		14	14
#	-0.030;0.099	#	0.066;0.160	#	#	0.039;0.303	#	#	-0.334;-0.045	#	#	#	#	#	#	0.257;0.685	#	#	#	#	0.219;0.742	011000	0.008	0.580	1	239.00	4609	4609	0.27		0	0
#	0.104;0.193	-0.024;0.167	#	-0.489;0.635	0.066;7.157	#	#	#	5.568;9.765	0.023;0.714	0.402;0.653	#	0.094;0.268	#	0.049;0.550	#	#	#	#	0.278;1.184	#	001010	1.000	1.000	1	45.63	9803	4614	0.45		13	13
#	0.046;0.076	#	0.027;0.187	#	#	0.190;0.571	-0.064;0.201	#	#	#	#	#	#	#	#	#	-0.179;1.051	0.181;0.573	#	0.273;0.986	#	000001	0.049	0.546	1	97.82	9992	4622	0.32		219	401
-81.653;-69.243	-0.007;0.114	-0.233;0.162	#	#	#	0.197;0.520	-0.026;0.098	-0.163;0.247	#	-0.122;0.185	#	#	-0.007;0.061	#	0.585;1.086	#	1.080;2.686	0.029;0.552	#	-0.262;0.945	#	100001	0.200	0.725	1	107.41	9888	4632	0.55		108	149
#	#	#	#	1.507;2.019	-1.105;2.501	0.193;0.375	#	#	#	#	#	0.379;0.696	0.038;0.098	#	-0.512;0.067	#	#	0.086;0.637	#	#	0.950;1.937	000001	1.000	1.000	1	37.71	9823	4634	0.36		13	13
-79.384;-48.145	-0.026;0.110	0.105;0.222	#	#	2.967;6.332	0.087;0.423	#	0.311;0.653	#	#	0.256;0.481	0.074;0.266	-0.015;0.066	#	-0.161;0.881	-0.446;0.498	#	#	0.060;0.098	#	#	100000	1.000	1.000	1	41.37	9826	4637	0.55		13	13
-79.384;-48.145	-0.026;0.110	#	#	#	2.967;6.332	0.087;0.423	#	0.311;0.653	#	#	0.256;0.481	#	-0.015;0.124	#	-0.161;0.881	-0.446;0.498	#	#	0.060;0.098	#	#	100000	0.026	0.481	1	37.44	9826	4637	0.45		26	54
-75.436;-56.607	#	#	0.066;0.136	#	0.308;5.476	#	0.018;0.172	#	#	#	0.537;0.919	#	#	#	#	#	-0.044;1.032	0.401;0.745	#	0.273;0.986	-0.188;1.989	000001	0.256	0.762	1	135.24	9963	4644	0.41		179	235
-75.436;-56.607	0.028;0.119	#	0.066;0.136	#	0.308;5.476	-0.095;0.381	0.018;0.172	#	#	#	0.537;0.919	#	#	0.002;0.012	#	#	-0.044;1.051	#	0.064;0.109	0.273;0.986	#	000001	0.063	0.576	1	109.87	9963	4644	0.50		300	521
-86.035;-68.061	#	-0.017;0.186	#	-0.262;0.267	3.394;5.381	0.224;0.401	-0.024;0.225	#	#	#	#	-0.129;0.307	#	#	-0.306;0.793	0.267;0.685	0.098;1.296	0.099;0.438	0.068;0.126	#	#	011000	0.093	0.622	1	82.81	9974	4645	0.55		69	111
#	#	#	#	#	4.853;9.901	0.365;0.381	#	#	0.220;5.651	-0.150;0.564	#	0.147;0.589	0.034;0.156	0.006;0.012	0.255;1.702	#	#	#	0.088;0.136	#	#	000001	1.000	1.000	1	55.20	9845	4656	0.41		13	13
#	#	#	#	-0.313;0.392	#	#	0.176;0.416	0.227;0.887	5.471;9.791	0.491;1.392	#	#	#	0.002;0.013	#	0.166;0.970	-0.100;1.167	0.433;0.692	0.058;0.113	#	#	001100	0.245	0.755	1	65.33	9907	4669	0.45		40	53
-74.713;-61.510	#	-0.016;0.196	#	-0.569;0.577	#	0.150;0.305	-0.058;0.195	#	#	-0.115;0.322	0.364;0.615	#	#	#	0.073;0.999	-0.327;0.661	-0.044;1.051	0.218;0.745	#	0.243;1.203	#	000001	0.044	0.535	2	80.96	9992	4681	0.55		295	551
#	-0.024;0.093	#	0.042;0.139	#	3.713;9.722	-0.140;0.196	#	#	#	#	0.349;0.546	-0.164;0.053	#	#	#	#	-0.386;0.949	0.085;0.762	#	#	-0.538;0.626	001110	0.245	0.755	1	99.63	9948	4682	0.41		83	110
#	#	#	#	0.408;1.025	4.913;9.841	0.365;0.564	#	#	0.220;5.651	#	0.225;0.525	0.147;0.589	#	#	0.255;1.702	#	#	#	0.088;0.136	#	-0.097;1.068	000001	0.116	0.650	1	67.94	9890	4701	0.41		26	40
-86.035;-68.061	#	#	#	-0.262;0.267	3.394;5.381	0.224;0.401	-0.024;0.225	#	#	#	#	-0.129;0.307	#	#	-0.306;0.793	0.267;0.379	0.098;1.296	0.099;0.438	0.068;0.126	#	#	011000	0.062	0.573	1	80.46	9974	4702	0.50		55	96
-107.521;-63.946	#	#	0.135;0.200	#	#	#	0.071;0.251	#	#	#	0.381;0.776	-0.129;0.307	#	0.004;0.010	-0.306;1.327	-0.155;0.665	0.891;1.296	0.188;0.438	#	0.028;2.059	#	011000	0.315	0.794	1	74.96	9894	4705	0.50		104	131
#	#	#	#	#	#	0.047;0.283	-0.035;0.225	-0.150;0.682	#	#	#	-0.004;0.280	#	0.002;0.015	#	0.267;0.685	0.930;1.923	#	0.068;0.107	0.128;1.034	0.859;1.864	011000	0.132	0.667	1	64.97	9906	4717	0.45		26	39
-86.132;-65.163	-0.008;0.111	-0.009;0.224	#	#	#	0.047;0.283	#	#	#	#	0.431;0.584	-0.004;0.280	0.033;0.144	#	-0.306;0.753	-0.229;0.826	-0.006;1.923	#	0.061;0.130	0.128;1.034	0.904;1.819	011000	0.132	0.667	1	64.97	9906	4717	0.59		26	39
#	#	0.133;0.256	0.215;0.324	#	#	-0.218;0.127	#	0.798;1.083	#	#	#	-0.251;0.212	-0.013;0.115	#	0.246;0.728	#	-0.743;1.756	#	#	#	#	001100	1.000	1.000	1	27.57	9909	4720	0.36		13	13
#	0.014;0.125	0.083;0.217	#	#	#	0.052;0.198	#	0.253;0.560	5.456;10.023	#	#	#	#	#	-0.051;0.663	0.024;0.861	1.507;2.431	0.252;0.676	#	1.035;2.434	0.111;0.757	010100	1.000	1.000	2	39.91	9944	4755	0.50		13	13
-94.915;-67.652	-0.016;0.090	#	0.042;0.253	#	5.481;11.370	-0.032;0.196	#	0.200;0.850	#	#	0.342;0.537	#	#	0.002;0.013	1.128;1.735	-0.353;0.769	#	#	0.052;0.115	#	-0.538;0.718	001110	1.000	1.000	1	85.97	9993	4759	0.55		27	27
-108.233;-67.652	-0.016;0.090	0.016;0.219	#	#	5.481;11.370	-0.140;0.196	#	0.161;0.850	#	#	0.342;0.537	#	#	0.002;0.016	1.234;1.735	#	#	#	0.058;0.115	0.123;2.044	-0.538;0.718	001110	1.000	1.000	1	85.97	9993	4759	0.55		27	27
#	-0.024;0.134	0.238;0.451	#	#	#	#	#	#	-0.588;5.768	#	#	0.025;0.589	#	#	#	#	#	0.069;0.455	#	0.243;1.203	-0.319;1.068	000001	1.000	1.000	1	25.05	9956	4767	0.32		13	13
-86.035;-68.061	#	#	#	-0.262;0.267	1.908;5.381	0.224;0.401	-0.024;0.225	#	#	#	#	-0.129;0.307	#	#	-0.306;0.793	0.267;0.379	0.098;1.296	0.099;0.438	0.068;0.126	#	#	011000	0.048	0.545	1	72.77	9974	4768	0.50		79	145
-86.035;-68.061	#	#	#	-0.262;0.267	3.394;5.381	0.224;0.401	#	#	#	#	#	-0.129;0.307	#	#	-0.306;0.793	0.267;0.379	0.098;1.296	0.099;0.438	0.068;0.126	#	#	011000	0.060	0.570	1	80.46	9974	4768	0.45		53	93
#	#	#	0.052;0.170	#	6.460;8.130	0.133;0.298	#	#	#	#	0.403;0.661	-0.069;0.326	0.062;0.130	0.002;0.015	0.579;1.389	#	#	-0.019;0.659	#	0.142;1.373	0.346;1.244	001000	1.000	1.000	1	60.14	9958	4769	0.50		13	13
#	#	0.263;0.380	#	-0.357;0.771	#	#	#	#	#	#	0.349;0.572	#	0.041;0.145	0.004;0.012	#	#	#	#	#	#	-0.538;0.640	001110	1.000	1.000	1	46.39	9973	4784	0.27		27	27
#	-0.024;0.088	0.067;0.189	#	-0.326;1.260	#	-0.154;0.343	#	#	#	-0.200;0.721	0.349;0.593	-0.164;0.053	#	#	#	#	#	#	#	#	#	001110	0.163	0.695	1	83.01	9993	4786	0.32		121	174
#	#	#	#	#	#	-0.057;0.178	0.294;0.505	0.835;1.485	0.816;8.222	#	#	#	#	#	#	0.155;0.908	-0.544;1.201	#	#	#	#	001110	1.000	1.000	1	61.56	9979	4790	0.27		13	13
-101.255;-74.723	0.048;0.150	0.014;0.160	#	#	#	#	-0.001;0.244	-0.305;0.470	#	-0.350;0.525	#	#	#	#	#	-0.300;0.487	#	#	0.140;0.162	#	-0.000;1.077	000001	1.000	1.000	1	36.20	9980	4791	0.41		13	13
-83.914;-62.945	#	0.051;0.181	0.042;0.139	-0.220;0.661	7.259;15.191	-0.140;0.196	#	-0.113;0.593	0.055;3.440	#	0.349;0.546	#	#	#	#	#	#	#	#	0.131;1.421	-0.128;0.626	001110	0.056	0.561	1	60.55	9993	4792	0.50		69	123
#	#	#	0.086;0.182	#	#	#	#	-0.293;0.539	#	-0.060;0.471	#	#	#	0.011;0.018	-0.445;0.682	#	#	#	#	#	-0.242;0.800	100000	0.132	0.667	1	41.30	9984	4795	0.27		26	39
-70.592;-44.350	#	0.011;0.229	#	0.279;0.772	#	0.160;0.382	-0.079;0.170	-0.088;0.608	#	#	0.291;0.549	#	#	0.011;0.017	#	-0.035;0.862	#	0.223;0.635	#	-0.470;1.438	0.336;1.249	110000	1.000	1.000	1	30.56	9986	4797	0.55		13	13
#	#	#	#	#	7.259;9.309	#	0.197;0.424	0.417;1.032	#	0.530;1.320	0.342;0.593	#	#	#	#	#	-0.110;1.123	0.331;0.949	#	#	#	001110	1.000	1.000	1	63.18	9987	4798	0.32		26	26
-83.430;-56.898	0.027;0.105	#	-0.052;0.146	1.072;1.918	#	#	#	-0.021;0.457	#	#	#	0.337;1.010	#	#	#	#	2.194;3.118	#	0.078;0.130	#	#	100000	0.057	0.563	1	80.97	9990	4799	0.36		67	119
#	#	#	-0.025;0.129	1.072;1.918	#	#	#	-0.021;0.457	0.072;5.750	#	#	0.337;0.773	-0.023;0.095	#	#	#	2.500;3.118	#	#	0.517;1.088	#	100000	0.116	0.650	1	57.99	9990	4801	0.36		26	40
-93.045;-75.426	#	0.080;0.280	0.122;0.221	-0.484;0.592	3.765;7.610	#	0.071;0.251	0.100;0.898	5.195;10.594	#	#	#	0.006;0.098	0.003;0.016	#	0.257;0.877	-0.006;1.939	#	0.061;0.121	0.329;2.030	0.219;0.742	011000	1.000	1.000	1	72.57	9991	4802	0.68		65	65
#	#	-0.041;0.185	0.066;0.136	-0.538;0.683	0.308;5.476	0.128;0.381	#	#	#	#	#	0.060;0.400	#	#	#	-0.239;0.699	-0.818;1.051	#	0.091;0.117	0.243;1.203	-0.575;1.122	000001	0.066	0.580	1	101.96	9998	4803	0.50		254	438
#	#	#	0.105;0.248	#	#	#	0.261;0.416	#	#	0.491;1.392	0.360;0.518	#	#	0.002;0.013	#	0.166;0.970	-0.100;1.167	0.433;0.692	#	#	-0.328;0.740	001100	1.000	1.000	1	92.18	9609	4811	0.41		12	12
-65.053;-51.359	0.012;0.089	-0.075;0.157	-0.019;0.142	#	#	#	#	-0.163;0.247	#	-0.089;0.306	#	#	#	#	#	-0.169;0.802	1.080;2.686	#	#	#	#	100001	0.044	0.535	1	54.01	9942	4818	0.36		106	198
-82.567;-73.316	#	-0.019;0.136	#	#	#	#	0.008;0.108	#	#	#	0.257;0.459	0.137;0.592	#	0.015;0.027	-0.248;1.103	#	2.081;3.690	#	0.129;0.190	#	#	110001	1.000	1.000	1	31.10	9628	4830	0.41		12	12
-83.914;-68.629	#	#	#	#	#	-0.069;0.108	0.060;0.179	#	#	#	0.342;0.593	-0.084;0.384	#	#	#	#	-0.650;0.924	0.578;0.861	#	#	#	001110	0.077	0.598	1	81.23	9959	4849	0.32		79	132
#	#	#	#	#	#	#	#	0.387;0.722	#	#	0.488;0.810	-0.001;0.283	0.060;0.116	0.006;0.014	0.095;0.886	#	#	0.785;1.133	#	#	#	000100	1.000	1.000	1	48.25	9654	4856	0.32		12	12
#	#	0.057;0.282	0.038;0.150	-0.357;0.229	0.308;5.476	0.158;0.304	#	#	5.273;11.938	#	0.339;0.919	0.231;0.423	0.051;0.119	#	#	#	#	#	#	#	#	000001	1.000	1.000	1	102.04	9897	4864	0.41		25	25
#	0.107;0.174	#	#	-0.086;0.443	#	#	#	0.113;0.967	2.291;6.734	#	0.451;0.735	0.411;0.695	0.002;0.065	0.003;0.020	#	-0.227;0.627	#	#	#	-0.030;2.133	0.167;0.688	001010	1.000	1.000	1	62.27	9670	4872	0.50		12	12
#	0.046;0.123	#	-0.001;0.155	0.742;1.324	#	0.265;0.452	0.026;0.286	-0.138;0.432	#	-0.122;0.347	#	#	0.001;0.062	#	#	-0.301;0.871	#	0.125;0.511	0.098;0.135	#	#	100001	0.132	0.667	1	87.23	9680	4882	0.50		24	36
-76.319;-63.481	0.003;0.072	0.156;0.258	0.173;0.361	#	#	#	#	0.024;0.673	1.705;6.149	#	#	-0.050;0.199	0.005;0.089	#	#	#	#	#	#	0.255;1.078	0.000;0.826	111000	1.000	1.000	2	54.52	9686	4888	0.45		12	12
-89.996;-79.298	0.022;0.082	0.263;0.380	#	-0.357;0.771	#	-0.057;0.161	0.294;0.505	#	#	0.526;0.945	0.349;0.572	#	0.041;0.145	#	#	0.155;1.104	-0.544;1.201	#	0.062;0.092	#	-0.096;0.640	001110	1.000	1.000	1	45.34	9724	4926	0.59		13	13
#	0.084;0.154	#	0.029;0.107	#	2.897;6.623	#	-0.005;0.117	#	#	-0.071;0.262	0.322;0.475	#	#	0.007;0.012	#	#	1.470;3.695	#	#	-0.618;1.022	0.807;1.920	010000	1.000	1.000	2	34.24	9726	4928	0.45		13	13
-91.282;-78.016	#	#	#	#	#	#	-0.005;0.117	#	#	#	0.322;0.475	#	#	0.007;0.012	0.318;1.746	#	1.470;3.695	0.191;0.917	0.097;0.157	#	0.807;1.920	010000	1.000	1.000	1	34.24	9726	4928	0.41		13	13
-68.998;-57.872	#	-0.016;0.187	0.089;0.162	#	#	#	#	#	#	#	0.328;0.551	#	#	#	-0.792;-0.097	#	#	#	#	#	-0.446;0.487	010000	0.116	0.650	1	35.57	9914	4930	0.27		26	40
-83.914;-64.083	-0.020;0.193	0.024;0.186	#	#	7.259;18.191	-0.069;0.108	#	#	0.055;7.678	-0.004;0.675	#	#	0.039;0.097	#	#	#	#	0.578;0.861	#	#	#	001110	0.136	0.671	1	88.71	9959	4937	0.41		51	76
#	#	#	#	#	-1.105;2.501	0.193;0.387	#	#	#	#	0.425;0.742	#	0.038;0.098	#	#	#	#	0.053;0.637	#	#	1.120;1.749	000001	0.132	0.667	1	42.07	9823	4940	0.27		26	39
-94.915;-67.652	-0.014;0.090	#	#	#	#	-0.140;0.343	0.034;0.134	#	#	-0.117;0.721	0.349;0.593	-0.164;0.053	#	0.002;0.016	#	#	-0.386;0.949	#	0.058;0.098	#	#	001110	0.253	0.760	1	89.89	9975	4950	0.45		79	104
-74.713;-57.736	0.039;0.132	#	0.066;0.136	-0.451;0.577	#	#	-0.058;0.195	-0.180;0.389	#	-0.115;0.322	0.426;0.615	-0.075;0.400	#	#	0.189;0.999	-0.327;0.661	#	#	0.091;0.117	0.243;1.203	0.043;0.617	000001	0.100	0.631	1	95.08	9992	4955	0.64		178	282
-108.519;-89.262	#	0.018;0.136	#	-0.560;0.569	#	-0.089;0.165	#	#	#	-0.106;0.523	#	#	0.136;0.236	0.005;0.015	0.383;1.730	-0.198;0.639	#	#	#	0.125;1.826	#	000100	1.000	1.000	1	40.47	9831	4963	0.45		26	26
-108.519;-89.262	#	#	0.037;0.152	-0.190;0.569	#	#	#	-0.062;0.451	#	#	0.106;0.371	#	#	#	#	-0.098;0.538	-0.724;1.330	0.129;0.760	#	0.125;1.826	#	000100	1.000	1.000	1	24.37	9761	4963	0.41		13	13
#	0.027;0.105	-0.019;0.108	#	1.072;1.918	#	#	0.025;0.170	-0.206;0.398	0.072;5.750	#	#	0.337;0.773	#	#	0.324;0.829	-0.417;0.823	#	#	#	#	#	100000	0.093	0.621	1	74.47	9990	4964	0.41		64	103
-81.653;-69.243	-0.007;0.114	-0.233;0.162	#	#	#	0.197;0.520	-0.026;0.098	-0.163;0.247	#	-0.122;0.185	#	#	-0.007;0.061	#	0.585;1.086	#	1.080;2.686	0.029;0.552	0.061;0.111	-0.262;0.945	#	100001	0.318	0.795	1	114.87	9888	4969	0.59		101	127
-65.053;-51.359	#	#	-0.032;0.248	#	#	#	-0.026;0.101	-0.163;0.247	-0.219;1.168	#	#	0.050;0.520	#	#	#	#	#	0.029;0.577	#	-0.667;1.364	#	100001	1.000	1.000	1	110.24	9772	4974	0.36		13	13
#	#	#	#	#	#	#	#	#	#	#	0.342;0.730	-0.032;0.364	0.094;0.203	0.003;0.013	#	#	#	0.153;0.529	#	0.399;1.463	0.860;1.488	001010	1.000	1.000	1	50.61	9822	4977	0.32		38	38
#	0.000;0.106	#	0.010;0.133	0.279;0.772	-0.356;9.990	#	#	-0.178;0.321	#	0.121;0.615	0.465;0.549	#	#	#	#	-0.432;0.862	0.324;1.830	#	0.078;0.094	0.272;1.178	#	110000	0.056	0.561	2	71.87	9866	4985	0.50		78	139
#	0.117;0.175	#	0.160;0.165	#	1.077;6.486	#	-0.025;0.231	-0.150;0.682	#	#	#	#	0.037;0.068	#	#	0.267;0.685	#	#	#	0.128;1.034	#	011000	0.000	0.321	1	203.07	4986	4986	0.36		0	0
#	#	0.051;0.155	#	0.008;1.172	#	#	#	#	-1.415;6.608	-0.089;0.306	0.612;0.836	-0.080;0.520	#	0.005;0.011	0.130;1.056	-0.286;0.551	1.080;1.936	0.144;0.577	0.098;0.135	-0.261;1.550	#	100001	1.000	1.000	1	101.11	9695	5003	0.59		12	12
-83.914;-64.083	-0.012;0.088	#	#	#	7.259;9.309	#	#	#	#	#	0.342;0.593	#	#	#	#	0.462;0.674	#	#	#	#	-0.403;0.549	001110	1.000	1.000	1	96.04	9987	5008	0.27		90	90
#	-0.016;0.129	#	0.205;0.349	-0.327;0.766	#	#	#	#	6.299;9.755	0.011;0.850	#	-0.050;0.300	#	#	#	#	-0.337;1.785	#	#	2.143;3.707	#	001000	1.000	1.000	1	38.34	9701	5009	0.36		12	12
-74.713;-61.510	#	-0.023;0.196	0.044;0.066	#	-0.560;5.476	0.150;0.305	-0.058;0.195	#	#	-0.115;0.322	0.364;0.919	#	#	#	0.073;0.999	-0.327;0.661	-0.044;1.051	0.218;0.745	#	0.243;0.986	#	000001	1.000	1.000	1	77.55	9827	5021	0.59		25	25
-75.708;-58.591	0.028;0.119	#	#	-0.379;0.379	0.308;5.476	#	0.023;0.123	#	#	#	0.537;0.919	#	#	#	-0.117;0.694	-0.327;0.661	-0.044;1.032	#	#	#	0.025;1.122	000001	0.040	0.526	1	109.18	9963	5022	0.45		200	380
-94.917;-74.377	0.025;0.079	0.263;0.380	#	-0.357;0.771	#	#	#	0.835;1.485	6.633;11.941	#	#	#	#	0.004;0.012	0.137;1.314	0.501;1.447	#	#	#	#	#	001110	1.000	1.000	2	44.98	9724	5032	0.41		12	12
-68.998;-57.872	0.009;0.096	-0.016;0.187	0.044;0.146	-0.170;0.412	#	#	0.092;0.191	#	#	-0.169;0.559	#	#	#	0.003;0.010	-0.792;-0.097	-0.113;0.657	#	#	#	0.014;1.427	#	010000	1.000	1.000	2	37.32	9728	5036	0.50		12	12
#	-0.024;0.093	0.046;0.189	0.042;0.139	-0.326;0.767	#	-0.140;0.196	#	#	#	-0.200;0.651	0.349;0.546	-0.164;0.053	#	0.002;0.008	#	#	-0.386;0.949	#	#	#	#	001110	0.140	0.675	1	97.35	9948	5056	0.45		52	77
#	#	#	#	-0.573;0.573	#	#	#	0.138;0.458	#	#	0.446;0.588	0.365;0.734	0.046;0.104	0.006;0.013	#	-0.177;0.661	-0.677;1.685	#	#	0.698;1.988	#	001000	1.000	1.000	1	45.88	9749	5057	0.41		12	12
